Printing from thread 1
   ID   |  i |  j |  k ||    x    |    y    |    z
   5766 |  6 | 12 |  6 || 0.20690 | 0.41379 | 0.20690 
   5767 |  7 | 12 |  6 || 0.24138 | 0.41379 | 0.20690 
   5768 |  8 | 12 |  6 || 0.27586 | 0.41379 | 0.20690 
   5769 |  9 | 12 |  6 || 0.31034 | 0.41379 | 0.20690 
   5770 | 10 | 12 |  6 || 0.34483 | 0.41379 | 0.20690 
   5771 | 11 | 12 |  6 || 0.37931 | 0.41379 | 0.20690 
   5772 | 12 | 12 |  6 || 0.41379 | 0.41379 | 0.20690 
   5773 | 13 | 12 |  6 || 0.44828 | 0.41379 | 0.20690 
   5774 | 14 | 12 |  6 || 0.48276 | 0.41379 | 0.20690 
   5775 | 15 | 12 |  6 || 0.51724 | 0.41379 | 0.20690 
   5776 | 16 | 12 |  6 || 0.55172 | 0.41379 | 0.20690 
   5777 | 17 | 12 |  6 || 0.58621 | 0.41379 | 0.20690 
   5778 | 18 | 12 |  6 || 0.62069 | 0.41379 | 0.20690 
   5779 | 19 | 12 |  6 || 0.65517 | 0.41379 | 0.20690 
   5780 | 20 | 12 |  6 || 0.68966 | 0.41379 | 0.20690 
   5781 | 21 | 12 |  6 || 0.72414 | 0.41379 | 0.20690 
   5782 | 22 | 12 |  6 || 0.75862 | 0.41379 | 0.20690 
   5783 | 23 | 12 |  6 || 0.79310 | 0.41379 | 0.20690 
   5784 | 24 | 12 |  6 || 0.82759 | 0.41379 | 0.20690 
   5785 | 25 | 12 |  6 || 0.86207 | 0.41379 | 0.20690 
   5786 | 26 | 12 |  6 || 0.89655 | 0.41379 | 0.20690 
   5787 | 27 | 12 |  6 || 0.93103 | 0.41379 | 0.20690 
   5788 | 28 | 12 |  6 || 0.96552 | 0.41379 | 0.20690 
   5789 | 29 | 12 |  6 || 1.00000 | 0.41379 | 0.20690 
   5790 |  0 | 13 |  6 || 0.00000 | 0.44828 | 0.20690 
   5791 |  1 | 13 |  6 || 0.03448 | 0.44828 | 0.20690 
   5792 |  2 | 13 |  6 || 0.06897 | 0.44828 | 0.20690 
   5793 |  3 | 13 |  6 || 0.10345 | 0.44828 | 0.20690 
   5794 |  4 | 13 |  6 || 0.13793 | 0.44828 | 0.20690 
   5795 |  5 | 13 |  6 || 0.17241 | 0.44828 | 0.20690 
   5796 |  6 | 13 |  6 || 0.20690 | 0.44828 | 0.20690 
   5797 |  7 | 13 |  6 || 0.24138 | 0.44828 | 0.20690 
   5798 |  8 | 13 |  6 || 0.27586 | 0.44828 | 0.20690 
   5799 |  9 | 13 |  6 || 0.31034 | 0.44828 | 0.20690 
   5800 | 10 | 13 |  6 || 0.34483 | 0.44828 | 0.20690 
   5801 | 11 | 13 |  6 || 0.37931 | 0.44828 | 0.20690 
   5802 | 12 | 13 |  6 || 0.41379 | 0.44828 | 0.20690 
   5803 | 13 | 13 |  6 || 0.44828 | 0.44828 | 0.20690 
   5804 | 14 | 13 |  6 || 0.48276 | 0.44828 | 0.20690 
   5805 | 15 | 13 |  6 || 0.51724 | 0.44828 | 0.20690 
   5806 | 16 | 13 |  6 || 0.55172 | 0.44828 | 0.20690 
   5807 | 17 | 13 |  6 || 0.58621 | 0.44828 | 0.20690 
   5808 | 18 | 13 |  6 || 0.62069 | 0.44828 | 0.20690 
   5809 | 19 | 13 |  6 || 0.65517 | 0.44828 | 0.20690 
   5810 | 20 | 13 |  6 || 0.68966 | 0.44828 | 0.20690 
   5811 | 21 | 13 |  6 || 0.72414 | 0.44828 | 0.20690 
   5812 | 22 | 13 |  6 || 0.75862 | 0.44828 | 0.20690 
   5813 | 23 | 13 |  6 || 0.79310 | 0.44828 | 0.20690 
   5814 | 24 | 13 |  6 || 0.82759 | 0.44828 | 0.20690 
   5815 | 25 | 13 |  6 || 0.86207 | 0.44828 | 0.20690 
   5816 | 26 | 13 |  6 || 0.89655 | 0.44828 | 0.20690 
   5817 | 27 | 13 |  6 || 0.93103 | 0.44828 | 0.20690 
   5818 | 28 | 13 |  6 || 0.96552 | 0.44828 | 0.20690 
   5819 | 29 | 13 |  6 || 1.00000 | 0.44828 | 0.20690 
   5820 |  0 | 14 |  6 || 0.00000 | 0.48276 | 0.20690 
   5821 |  1 | 14 |  6 || 0.03448 | 0.48276 | 0.20690 
   5822 |  2 | 14 |  6 || 0.06897 | 0.48276 | 0.20690 
   5823 |  3 | 14 |  6 || 0.10345 | 0.48276 | 0.20690 
   5824 |  4 | 14 |  6 || 0.13793 | 0.48276 | 0.20690 
   5825 |  5 | 14 |  6 || 0.17241 | 0.48276 | 0.20690 
   5826 |  6 | 14 |  6 || 0.20690 | 0.48276 | 0.20690 
   5827 |  7 | 14 |  6 || 0.24138 | 0.48276 | 0.20690 
   5828 |  8 | 14 |  6 || 0.27586 | 0.48276 | 0.20690 
   5829 |  9 | 14 |  6 || 0.31034 | 0.48276 | 0.20690 
   5830 | 10 | 14 |  6 || 0.34483 | 0.48276 | 0.20690 
   5831 | 11 | 14 |  6 || 0.37931 | 0.48276 | 0.20690 
   5832 | 12 | 14 |  6 || 0.41379 | 0.48276 | 0.20690 
   5833 | 13 | 14 |  6 || 0.44828 | 0.48276 | 0.20690 
   5834 | 14 | 14 |  6 || 0.48276 | 0.48276 | 0.20690 
   5835 | 15 | 14 |  6 || 0.51724 | 0.48276 | 0.20690 
   5836 | 16 | 14 |  6 || 0.55172 | 0.48276 | 0.20690 
   5837 | 17 | 14 |  6 || 0.58621 | 0.48276 | 0.20690 
   5838 | 18 | 14 |  6 || 0.62069 | 0.48276 | 0.20690 
   5839 | 19 | 14 |  6 || 0.65517 | 0.48276 | 0.20690 
   5840 | 20 | 14 |  6 || 0.68966 | 0.48276 | 0.20690 
   5841 | 21 | 14 |  6 || 0.72414 | 0.48276 | 0.20690 
   5842 | 22 | 14 |  6 || 0.75862 | 0.48276 | 0.20690 
   5843 | 23 | 14 |  6 || 0.79310 | 0.48276 | 0.20690 
   5844 | 24 | 14 |  6 || 0.82759 | 0.48276 | 0.20690 
   5845 | 25 | 14 |  6 || 0.86207 | 0.48276 | 0.20690 
   5846 | 26 | 14 |  6 || 0.89655 | 0.48276 | 0.20690 
   5847 | 27 | 14 |  6 || 0.93103 | 0.48276 | 0.20690 
   5848 | 28 | 14 |  6 || 0.96552 | 0.48276 | 0.20690 
   5849 | 29 | 14 |  6 || 1.00000 | 0.48276 | 0.20690 
   5850 |  0 | 15 |  6 || 0.00000 | 0.51724 | 0.20690 
   5851 |  1 | 15 |  6 || 0.03448 | 0.51724 | 0.20690 
   5852 |  2 | 15 |  6 || 0.06897 | 0.51724 | 0.20690 
   5853 |  3 | 15 |  6 || 0.10345 | 0.51724 | 0.20690 
   5854 |  4 | 15 |  6 || 0.13793 | 0.51724 | 0.20690 
   5855 |  5 | 15 |  6 || 0.17241 | 0.51724 | 0.20690 
   5856 |  6 | 15 |  6 || 0.20690 | 0.51724 | 0.20690 
   5857 |  7 | 15 |  6 || 0.24138 | 0.51724 | 0.20690 
   5858 |  8 | 15 |  6 || 0.27586 | 0.51724 | 0.20690 
   5859 |  9 | 15 |  6 || 0.31034 | 0.51724 | 0.20690 
   5860 | 10 | 15 |  6 || 0.34483 | 0.51724 | 0.20690 
   5861 | 11 | 15 |  6 || 0.37931 | 0.51724 | 0.20690 
   5862 | 12 | 15 |  6 || 0.41379 | 0.51724 | 0.20690 
   5863 | 13 | 15 |  6 || 0.44828 | 0.51724 | 0.20690 
   5864 | 14 | 15 |  6 || 0.48276 | 0.51724 | 0.20690 
   5865 | 15 | 15 |  6 || 0.51724 | 0.51724 | 0.20690 
   5866 | 16 | 15 |  6 || 0.55172 | 0.51724 | 0.20690 
   5867 | 17 | 15 |  6 || 0.58621 | 0.51724 | 0.20690 
   5868 | 18 | 15 |  6 || 0.62069 | 0.51724 | 0.20690 
   5869 | 19 | 15 |  6 || 0.65517 | 0.51724 | 0.20690 
   5870 | 20 | 15 |  6 || 0.68966 | 0.51724 | 0.20690 
   5871 | 21 | 15 |  6 || 0.72414 | 0.51724 | 0.20690 
   5872 | 22 | 15 |  6 || 0.75862 | 0.51724 | 0.20690 
   5873 | 23 | 15 |  6 || 0.79310 | 0.51724 | 0.20690 
   5874 | 24 | 15 |  6 || 0.82759 | 0.51724 | 0.20690 
   5875 | 25 | 15 |  6 || 0.86207 | 0.51724 | 0.20690 
   5876 | 26 | 15 |  6 || 0.89655 | 0.51724 | 0.20690 
   5877 | 27 | 15 |  6 || 0.93103 | 0.51724 | 0.20690 
   5878 | 28 | 15 |  6 || 0.96552 | 0.51724 | 0.20690 
   5879 | 29 | 15 |  6 || 1.00000 | 0.51724 | 0.20690 
   5880 |  0 | 16 |  6 || 0.00000 | 0.55172 | 0.20690 
   5881 |  1 | 16 |  6 || 0.03448 | 0.55172 | 0.20690 
   5882 |  2 | 16 |  6 || 0.06897 | 0.55172 | 0.20690 
   5883 |  3 | 16 |  6 || 0.10345 | 0.55172 | 0.20690 
   5884 |  4 | 16 |  6 || 0.13793 | 0.55172 | 0.20690 
   5885 |  5 | 16 |  6 || 0.17241 | 0.55172 | 0.20690 
   5886 |  6 | 16 |  6 || 0.20690 | 0.55172 | 0.20690 
   5887 |  7 | 16 |  6 || 0.24138 | 0.55172 | 0.20690 
   5888 |  8 | 16 |  6 || 0.27586 | 0.55172 | 0.20690 
   5889 |  9 | 16 |  6 || 0.31034 | 0.55172 | 0.20690 
   5890 | 10 | 16 |  6 || 0.34483 | 0.55172 | 0.20690 
   5891 | 11 | 16 |  6 || 0.37931 | 0.55172 | 0.20690 
   5892 | 12 | 16 |  6 || 0.41379 | 0.55172 | 0.20690 
   5893 | 13 | 16 |  6 || 0.44828 | 0.55172 | 0.20690 
   5894 | 14 | 16 |  6 || 0.48276 | 0.55172 | 0.20690 
   5895 | 15 | 16 |  6 || 0.51724 | 0.55172 | 0.20690 
   5896 | 16 | 16 |  6 || 0.55172 | 0.55172 | 0.20690 
   5897 | 17 | 16 |  6 || 0.58621 | 0.55172 | 0.20690 
   5898 | 18 | 16 |  6 || 0.62069 | 0.55172 | 0.20690 
   5899 | 19 | 16 |  6 || 0.65517 | 0.55172 | 0.20690 
   5900 | 20 | 16 |  6 || 0.68966 | 0.55172 | 0.20690 
   5901 | 21 | 16 |  6 || 0.72414 | 0.55172 | 0.20690 
   5902 | 22 | 16 |  6 || 0.75862 | 0.55172 | 0.20690 
   5903 | 23 | 16 |  6 || 0.79310 | 0.55172 | 0.20690 
   5904 | 24 | 16 |  6 || 0.82759 | 0.55172 | 0.20690 
   5905 | 25 | 16 |  6 || 0.86207 | 0.55172 | 0.20690 
   5906 | 26 | 16 |  6 || 0.89655 | 0.55172 | 0.20690 
   5907 | 27 | 16 |  6 || 0.93103 | 0.55172 | 0.20690 
   5908 | 28 | 16 |  6 || 0.96552 | 0.55172 | 0.20690 
   5909 | 29 | 16 |  6 || 1.00000 | 0.55172 | 0.20690 
   5910 |  0 | 17 |  6 || 0.00000 | 0.58621 | 0.20690 
   5911 |  1 | 17 |  6 || 0.03448 | 0.58621 | 0.20690 
   5912 |  2 | 17 |  6 || 0.06897 | 0.58621 | 0.20690 
   5913 |  3 | 17 |  6 || 0.10345 | 0.58621 | 0.20690 
   5914 |  4 | 17 |  6 || 0.13793 | 0.58621 | 0.20690 
   5915 |  5 | 17 |  6 || 0.17241 | 0.58621 | 0.20690 
   5916 |  6 | 17 |  6 || 0.20690 | 0.58621 | 0.20690 
   5917 |  7 | 17 |  6 || 0.24138 | 0.58621 | 0.20690 
   5918 |  8 | 17 |  6 || 0.27586 | 0.58621 | 0.20690 
   5919 |  9 | 17 |  6 || 0.31034 | 0.58621 | 0.20690 
   5920 | 10 | 17 |  6 || 0.34483 | 0.58621 | 0.20690 
   5921 | 11 | 17 |  6 || 0.37931 | 0.58621 | 0.20690 
   5922 | 12 | 17 |  6 || 0.41379 | 0.58621 | 0.20690 
   5923 | 13 | 17 |  6 || 0.44828 | 0.58621 | 0.20690 
   5924 | 14 | 17 |  6 || 0.48276 | 0.58621 | 0.20690 
   5925 | 15 | 17 |  6 || 0.51724 | 0.58621 | 0.20690 
   5926 | 16 | 17 |  6 || 0.55172 | 0.58621 | 0.20690 
   5927 | 17 | 17 |  6 || 0.58621 | 0.58621 | 0.20690 
   5928 | 18 | 17 |  6 || 0.62069 | 0.58621 | 0.20690 
   5929 | 19 | 17 |  6 || 0.65517 | 0.58621 | 0.20690 
   5930 | 20 | 17 |  6 || 0.68966 | 0.58621 | 0.20690 
   5931 | 21 | 17 |  6 || 0.72414 | 0.58621 | 0.20690 
   5932 | 22 | 17 |  6 || 0.75862 | 0.58621 | 0.20690 
   5933 | 23 | 17 |  6 || 0.79310 | 0.58621 | 0.20690 
   5934 | 24 | 17 |  6 || 0.82759 | 0.58621 | 0.20690 
   5935 | 25 | 17 |  6 || 0.86207 | 0.58621 | 0.20690 
   5936 | 26 | 17 |  6 || 0.89655 | 0.58621 | 0.20690 
   5937 | 27 | 17 |  6 || 0.93103 | 0.58621 | 0.20690 
   5938 | 28 | 17 |  6 || 0.96552 | 0.58621 | 0.20690 
   5939 | 29 | 17 |  6 || 1.00000 | 0.58621 | 0.20690 
   5940 |  0 | 18 |  6 || 0.00000 | 0.62069 | 0.20690 
   5941 |  1 | 18 |  6 || 0.03448 | 0.62069 | 0.20690 
   5942 |  2 | 18 |  6 || 0.06897 | 0.62069 | 0.20690 
   5943 |  3 | 18 |  6 || 0.10345 | 0.62069 | 0.20690 
   5944 |  4 | 18 |  6 || 0.13793 | 0.62069 | 0.20690 
   5945 |  5 | 18 |  6 || 0.17241 | 0.62069 | 0.20690 
   5946 |  6 | 18 |  6 || 0.20690 | 0.62069 | 0.20690 
   5947 |  7 | 18 |  6 || 0.24138 | 0.62069 | 0.20690 
   5948 |  8 | 18 |  6 || 0.27586 | 0.62069 | 0.20690 
   5949 |  9 | 18 |  6 || 0.31034 | 0.62069 | 0.20690 
   5950 | 10 | 18 |  6 || 0.34483 | 0.62069 | 0.20690 
   5951 | 11 | 18 |  6 || 0.37931 | 0.62069 | 0.20690 
   5952 | 12 | 18 |  6 || 0.41379 | 0.62069 | 0.20690 
   5953 | 13 | 18 |  6 || 0.44828 | 0.62069 | 0.20690 
   5954 | 14 | 18 |  6 || 0.48276 | 0.62069 | 0.20690 
   5955 | 15 | 18 |  6 || 0.51724 | 0.62069 | 0.20690 
   5956 | 16 | 18 |  6 || 0.55172 | 0.62069 | 0.20690 
   5957 | 17 | 18 |  6 || 0.58621 | 0.62069 | 0.20690 
   5958 | 18 | 18 |  6 || 0.62069 | 0.62069 | 0.20690 
   5959 | 19 | 18 |  6 || 0.65517 | 0.62069 | 0.20690 
   5960 | 20 | 18 |  6 || 0.68966 | 0.62069 | 0.20690 
   5961 | 21 | 18 |  6 || 0.72414 | 0.62069 | 0.20690 
   5962 | 22 | 18 |  6 || 0.75862 | 0.62069 | 0.20690 
   5963 | 23 | 18 |  6 || 0.79310 | 0.62069 | 0.20690 
   5964 | 24 | 18 |  6 || 0.82759 | 0.62069 | 0.20690 
   5965 | 25 | 18 |  6 || 0.86207 | 0.62069 | 0.20690 
   5966 | 26 | 18 |  6 || 0.89655 | 0.62069 | 0.20690 
   5967 | 27 | 18 |  6 || 0.93103 | 0.62069 | 0.20690 
   5968 | 28 | 18 |  6 || 0.96552 | 0.62069 | 0.20690 
   5969 | 29 | 18 |  6 || 1.00000 | 0.62069 | 0.20690 
   5970 |  0 | 19 |  6 || 0.00000 | 0.65517 | 0.20690 
   5971 |  1 | 19 |  6 || 0.03448 | 0.65517 | 0.20690 
   5972 |  2 | 19 |  6 || 0.06897 | 0.65517 | 0.20690 
   5973 |  3 | 19 |  6 || 0.10345 | 0.65517 | 0.20690 
   5974 |  4 | 19 |  6 || 0.13793 | 0.65517 | 0.20690 
   5975 |  5 | 19 |  6 || 0.17241 | 0.65517 | 0.20690 
   5976 |  6 | 19 |  6 || 0.20690 | 0.65517 | 0.20690 
   5977 |  7 | 19 |  6 || 0.24138 | 0.65517 | 0.20690 
   5978 |  8 | 19 |  6 || 0.27586 | 0.65517 | 0.20690 
   5979 |  9 | 19 |  6 || 0.31034 | 0.65517 | 0.20690 
   5980 | 10 | 19 |  6 || 0.34483 | 0.65517 | 0.20690 
   5981 | 11 | 19 |  6 || 0.37931 | 0.65517 | 0.20690 
   5982 | 12 | 19 |  6 || 0.41379 | 0.65517 | 0.20690 
   5983 | 13 | 19 |  6 || 0.44828 | 0.65517 | 0.20690 
   5984 | 14 | 19 |  6 || 0.48276 | 0.65517 | 0.20690 
   5985 | 15 | 19 |  6 || 0.51724 | 0.65517 | 0.20690 
   5986 | 16 | 19 |  6 || 0.55172 | 0.65517 | 0.20690 
   5987 | 17 | 19 |  6 || 0.58621 | 0.65517 | 0.20690 
   5988 | 18 | 19 |  6 || 0.62069 | 0.65517 | 0.20690 
   5989 | 19 | 19 |  6 || 0.65517 | 0.65517 | 0.20690 
   5990 | 20 | 19 |  6 || 0.68966 | 0.65517 | 0.20690 
   5991 | 21 | 19 |  6 || 0.72414 | 0.65517 | 0.20690 
   5992 | 22 | 19 |  6 || 0.75862 | 0.65517 | 0.20690 
   5993 | 23 | 19 |  6 || 0.79310 | 0.65517 | 0.20690 
   5994 | 24 | 19 |  6 || 0.82759 | 0.65517 | 0.20690 
   5995 | 25 | 19 |  6 || 0.86207 | 0.65517 | 0.20690 
   5996 | 26 | 19 |  6 || 0.89655 | 0.65517 | 0.20690 
   5997 | 27 | 19 |  6 || 0.93103 | 0.65517 | 0.20690 
   5998 | 28 | 19 |  6 || 0.96552 | 0.65517 | 0.20690 
   5999 | 29 | 19 |  6 || 1.00000 | 0.65517 | 0.20690 
   6000 |  0 | 20 |  6 || 0.00000 | 0.68966 | 0.20690 
   6001 |  1 | 20 |  6 || 0.03448 | 0.68966 | 0.20690 
   6002 |  2 | 20 |  6 || 0.06897 | 0.68966 | 0.20690 
   6003 |  3 | 20 |  6 || 0.10345 | 0.68966 | 0.20690 
   6004 |  4 | 20 |  6 || 0.13793 | 0.68966 | 0.20690 
   6005 |  5 | 20 |  6 || 0.17241 | 0.68966 | 0.20690 
   6006 |  6 | 20 |  6 || 0.20690 | 0.68966 | 0.20690 
   6007 |  7 | 20 |  6 || 0.24138 | 0.68966 | 0.20690 
   6008 |  8 | 20 |  6 || 0.27586 | 0.68966 | 0.20690 
   6009 |  9 | 20 |  6 || 0.31034 | 0.68966 | 0.20690 
   6010 | 10 | 20 |  6 || 0.34483 | 0.68966 | 0.20690 
   6011 | 11 | 20 |  6 || 0.37931 | 0.68966 | 0.20690 
   6012 | 12 | 20 |  6 || 0.41379 | 0.68966 | 0.20690 
   6013 | 13 | 20 |  6 || 0.44828 | 0.68966 | 0.20690 
   6014 | 14 | 20 |  6 || 0.48276 | 0.68966 | 0.20690 
   6015 | 15 | 20 |  6 || 0.51724 | 0.68966 | 0.20690 
   6016 | 16 | 20 |  6 || 0.55172 | 0.68966 | 0.20690 
   6017 | 17 | 20 |  6 || 0.58621 | 0.68966 | 0.20690 
   6018 | 18 | 20 |  6 || 0.62069 | 0.68966 | 0.20690 
   6019 | 19 | 20 |  6 || 0.65517 | 0.68966 | 0.20690 
   6020 | 20 | 20 |  6 || 0.68966 | 0.68966 | 0.20690 
   6021 | 21 | 20 |  6 || 0.72414 | 0.68966 | 0.20690 
   6022 | 22 | 20 |  6 || 0.75862 | 0.68966 | 0.20690 
   6023 | 23 | 20 |  6 || 0.79310 | 0.68966 | 0.20690 
   6024 | 24 | 20 |  6 || 0.82759 | 0.68966 | 0.20690 
   6025 | 25 | 20 |  6 || 0.86207 | 0.68966 | 0.20690 
   6026 | 26 | 20 |  6 || 0.89655 | 0.68966 | 0.20690 
   6027 | 27 | 20 |  6 || 0.93103 | 0.68966 | 0.20690 
   6028 | 28 | 20 |  6 || 0.96552 | 0.68966 | 0.20690 
   6029 | 29 | 20 |  6 || 1.00000 | 0.68966 | 0.20690 
   6030 |  0 | 21 |  6 || 0.00000 | 0.72414 | 0.20690 
   6031 |  1 | 21 |  6 || 0.03448 | 0.72414 | 0.20690 
   6032 |  2 | 21 |  6 || 0.06897 | 0.72414 | 0.20690 
   6033 |  3 | 21 |  6 || 0.10345 | 0.72414 | 0.20690 
   6034 |  4 | 21 |  6 || 0.13793 | 0.72414 | 0.20690 
   6035 |  5 | 21 |  6 || 0.17241 | 0.72414 | 0.20690 
   6036 |  6 | 21 |  6 || 0.20690 | 0.72414 | 0.20690 
   6037 |  7 | 21 |  6 || 0.24138 | 0.72414 | 0.20690 
   6038 |  8 | 21 |  6 || 0.27586 | 0.72414 | 0.20690 
   6039 |  9 | 21 |  6 || 0.31034 | 0.72414 | 0.20690 
   6040 | 10 | 21 |  6 || 0.34483 | 0.72414 | 0.20690 
   6041 | 11 | 21 |  6 || 0.37931 | 0.72414 | 0.20690 
   6042 | 12 | 21 |  6 || 0.41379 | 0.72414 | 0.20690 
   6043 | 13 | 21 |  6 || 0.44828 | 0.72414 | 0.20690 
   6044 | 14 | 21 |  6 || 0.48276 | 0.72414 | 0.20690 
   6045 | 15 | 21 |  6 || 0.51724 | 0.72414 | 0.20690 
   6046 | 16 | 21 |  6 || 0.55172 | 0.72414 | 0.20690 
   6047 | 17 | 21 |  6 || 0.58621 | 0.72414 | 0.20690 
   6048 | 18 | 21 |  6 || 0.62069 | 0.72414 | 0.20690 
   6049 | 19 | 21 |  6 || 0.65517 | 0.72414 | 0.20690 
   6050 | 20 | 21 |  6 || 0.68966 | 0.72414 | 0.20690 
   6051 | 21 | 21 |  6 || 0.72414 | 0.72414 | 0.20690 
   6052 | 22 | 21 |  6 || 0.75862 | 0.72414 | 0.20690 
   6053 | 23 | 21 |  6 || 0.79310 | 0.72414 | 0.20690 
   6054 | 24 | 21 |  6 || 0.82759 | 0.72414 | 0.20690 
   6055 | 25 | 21 |  6 || 0.86207 | 0.72414 | 0.20690 
   6056 | 26 | 21 |  6 || 0.89655 | 0.72414 | 0.20690 
   6057 | 27 | 21 |  6 || 0.93103 | 0.72414 | 0.20690 
   6058 | 28 | 21 |  6 || 0.96552 | 0.72414 | 0.20690 
   6059 | 29 | 21 |  6 || 1.00000 | 0.72414 | 0.20690 
   6060 |  0 | 22 |  6 || 0.00000 | 0.75862 | 0.20690 
   6061 |  1 | 22 |  6 || 0.03448 | 0.75862 | 0.20690 
   6062 |  2 | 22 |  6 || 0.06897 | 0.75862 | 0.20690 
   6063 |  3 | 22 |  6 || 0.10345 | 0.75862 | 0.20690 
   6064 |  4 | 22 |  6 || 0.13793 | 0.75862 | 0.20690 
   6065 |  5 | 22 |  6 || 0.17241 | 0.75862 | 0.20690 
   6066 |  6 | 22 |  6 || 0.20690 | 0.75862 | 0.20690 
   6067 |  7 | 22 |  6 || 0.24138 | 0.75862 | 0.20690 
   6068 |  8 | 22 |  6 || 0.27586 | 0.75862 | 0.20690 
   6069 |  9 | 22 |  6 || 0.31034 | 0.75862 | 0.20690 
   6070 | 10 | 22 |  6 || 0.34483 | 0.75862 | 0.20690 
   6071 | 11 | 22 |  6 || 0.37931 | 0.75862 | 0.20690 
   6072 | 12 | 22 |  6 || 0.41379 | 0.75862 | 0.20690 
   6073 | 13 | 22 |  6 || 0.44828 | 0.75862 | 0.20690 
   6074 | 14 | 22 |  6 || 0.48276 | 0.75862 | 0.20690 
   6075 | 15 | 22 |  6 || 0.51724 | 0.75862 | 0.20690 
   6076 | 16 | 22 |  6 || 0.55172 | 0.75862 | 0.20690 
   6077 | 17 | 22 |  6 || 0.58621 | 0.75862 | 0.20690 
   6078 | 18 | 22 |  6 || 0.62069 | 0.75862 | 0.20690 
   6079 | 19 | 22 |  6 || 0.65517 | 0.75862 | 0.20690 
   6080 | 20 | 22 |  6 || 0.68966 | 0.75862 | 0.20690 
   6081 | 21 | 22 |  6 || 0.72414 | 0.75862 | 0.20690 
   6082 | 22 | 22 |  6 || 0.75862 | 0.75862 | 0.20690 
   6083 | 23 | 22 |  6 || 0.79310 | 0.75862 | 0.20690 
   6084 | 24 | 22 |  6 || 0.82759 | 0.75862 | 0.20690 
   6085 | 25 | 22 |  6 || 0.86207 | 0.75862 | 0.20690 
   6086 | 26 | 22 |  6 || 0.89655 | 0.75862 | 0.20690 
   6087 | 27 | 22 |  6 || 0.93103 | 0.75862 | 0.20690 
   6088 | 28 | 22 |  6 || 0.96552 | 0.75862 | 0.20690 
   6089 | 29 | 22 |  6 || 1.00000 | 0.75862 | 0.20690 
   6090 |  0 | 23 |  6 || 0.00000 | 0.79310 | 0.20690 
   6091 |  1 | 23 |  6 || 0.03448 | 0.79310 | 0.20690 
   6092 |  2 | 23 |  6 || 0.06897 | 0.79310 | 0.20690 
   6093 |  3 | 23 |  6 || 0.10345 | 0.79310 | 0.20690 
   6094 |  4 | 23 |  6 || 0.13793 | 0.79310 | 0.20690 
   6095 |  5 | 23 |  6 || 0.17241 | 0.79310 | 0.20690 
   6096 |  6 | 23 |  6 || 0.20690 | 0.79310 | 0.20690 
   6097 |  7 | 23 |  6 || 0.24138 | 0.79310 | 0.20690 
   6098 |  8 | 23 |  6 || 0.27586 | 0.79310 | 0.20690 
   6099 |  9 | 23 |  6 || 0.31034 | 0.79310 | 0.20690 
   6100 | 10 | 23 |  6 || 0.34483 | 0.79310 | 0.20690 
   6101 | 11 | 23 |  6 || 0.37931 | 0.79310 | 0.20690 
   6102 | 12 | 23 |  6 || 0.41379 | 0.79310 | 0.20690 
   6103 | 13 | 23 |  6 || 0.44828 | 0.79310 | 0.20690 
   6104 | 14 | 23 |  6 || 0.48276 | 0.79310 | 0.20690 
   6105 | 15 | 23 |  6 || 0.51724 | 0.79310 | 0.20690 
   6106 | 16 | 23 |  6 || 0.55172 | 0.79310 | 0.20690 
   6107 | 17 | 23 |  6 || 0.58621 | 0.79310 | 0.20690 
   6108 | 18 | 23 |  6 || 0.62069 | 0.79310 | 0.20690 
   6109 | 19 | 23 |  6 || 0.65517 | 0.79310 | 0.20690 
   6110 | 20 | 23 |  6 || 0.68966 | 0.79310 | 0.20690 
   6111 | 21 | 23 |  6 || 0.72414 | 0.79310 | 0.20690 
   6112 | 22 | 23 |  6 || 0.75862 | 0.79310 | 0.20690 
   6113 | 23 | 23 |  6 || 0.79310 | 0.79310 | 0.20690 
   6114 | 24 | 23 |  6 || 0.82759 | 0.79310 | 0.20690 
   6115 | 25 | 23 |  6 || 0.86207 | 0.79310 | 0.20690 
   6116 | 26 | 23 |  6 || 0.89655 | 0.79310 | 0.20690 
   6117 | 27 | 23 |  6 || 0.93103 | 0.79310 | 0.20690 
   6118 | 28 | 23 |  6 || 0.96552 | 0.79310 | 0.20690 
   6119 | 29 | 23 |  6 || 1.00000 | 0.79310 | 0.20690 
   6120 |  0 | 24 |  6 || 0.00000 | 0.82759 | 0.20690 
   6121 |  1 | 24 |  6 || 0.03448 | 0.82759 | 0.20690 
   6122 |  2 | 24 |  6 || 0.06897 | 0.82759 | 0.20690 
   6123 |  3 | 24 |  6 || 0.10345 | 0.82759 | 0.20690 
   6124 |  4 | 24 |  6 || 0.13793 | 0.82759 | 0.20690 
   6125 |  5 | 24 |  6 || 0.17241 | 0.82759 | 0.20690 
   6126 |  6 | 24 |  6 || 0.20690 | 0.82759 | 0.20690 
   6127 |  7 | 24 |  6 || 0.24138 | 0.82759 | 0.20690 
   6128 |  8 | 24 |  6 || 0.27586 | 0.82759 | 0.20690 
   6129 |  9 | 24 |  6 || 0.31034 | 0.82759 | 0.20690 
   6130 | 10 | 24 |  6 || 0.34483 | 0.82759 | 0.20690 
   6131 | 11 | 24 |  6 || 0.37931 | 0.82759 | 0.20690 
   6132 | 12 | 24 |  6 || 0.41379 | 0.82759 | 0.20690 
